DateKey,Year,Month,MonthName,Day,Decade,Semester,Season,Quarter,Weekday,WeekdayName,Local_time,Hour,Minutes
11215,1959,5,May,Unknown,1950s,1st Semester,Unknown,2nd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11216,1961,2,February,Unknown,1960s,1st Semester,Unknown,1st Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11217,1962,3,March,6,1960s,1st Semester,Winter,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
11218,1962,12,December,Unknown,1960s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11219,1963,7,July,26,1960s,2nd Semester,Summer,3rd Quarter,6,Friday,Unknown,Unknown,Unknown
11220,1964,12,December,Unknown,1960s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11221,1964,6,June,Unknown,1960s,2nd Semester,Unknown,3rd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11222,1964,11,November,Unknown,1960s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11223,1964,1,January,1,1960s,1st Semester,Winter,1st Quarter,4,Wednesday,Unknown,Unknown,Unknown
11224,1964,6,June,13,1960s,2nd Semester,Spring,3rd Quarter,7,Saturday,Unknown,Unknown,Unknown
11225,1964,10,October,28,1960s,2nd Semester,Fall,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
11226,1965,2,February,5,1960s,1st Semester,Winter,1st Quarter,6,Friday,Unknown,Unknown,Unknown
11227,1965,5,May,9,1960s,1st Semester,Spring,2nd Quarter,1,Sunday,Unknown,Unknown,Unknown
11228,1966,11,November,Unknown,1960s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11229,1966,9,September,20,1960s,2nd Semester,Summer,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
11230,1967,7,July,28,1960s,2nd Semester,Summer,3rd Quarter,6,Friday,Unknown,Unknown,Unknown
11231,1967,12,December,Unknown,1960s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11232,1967,9,September,8,1960s,2nd Semester,Summer,4th Quarter,6,Friday,Unknown,Unknown,Unknown
11233,1968,11,November,3,1960s,2nd Semester,Fall,4th Quarter,1,Sunday,Unknown,Unknown,Unknown
11234,1968,9,September,1,1960s,2nd Semester,Summer,4th Quarter,1,Sunday,Unknown,Unknown,Unknown
11235,1968,3,March,8,1960s,1st Semester,Winter,2nd Quarter,6,Friday,Unknown,Unknown,Unknown
11236,1969,10,October,26,1960s,2nd Semester,Fall,4th Quarter,1,Sunday,Unknown,Unknown,Unknown
11237,1969,9,September,29,1960s,2nd Semester,Summer,4th Quarter,2,Monday,Unknown,Unknown,Unknown
11238,1970,10,October,26,1970s,2nd Semester,Fall,4th Quarter,2,Monday,Unknown,Unknown,Unknown
11239,1971,10,October,17,1970s,2nd Semester,Summer,4th Quarter,1,Sunday,Unknown,Unknown,Unknown
11240,1971,12,December,22,1970s,2nd Semester,Fall,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
11241,1971,5,May,1,1970s,1st Semester,Spring,2nd Quarter,7,Saturday,Unknown,Unknown,Unknown
11242,1971,10,October,23,1970s,2nd Semester,Fall,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
11243,1972,6,June,9,1970s,2nd Semester,Spring,3rd Quarter,6,Friday,Unknown,Unknown,Unknown
11244,1972,1,January,18,1970s,1st Semester,Winter,1st Quarter,3,Tuesday,Unknown,Unknown,Unknown
11245,1972,2,February,2,1970s,1st Semester,Winter,1st Quarter,4,Wednesday,Unknown,Unknown,Unknown
11246,1972,4,April,17,1970s,1st Semester,Spring,2nd Quarter,2,Monday,Unknown,Unknown,Unknown
11247,1972,12,December,Unknown,1970s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11248,1972,3,March,7,1970s,1st Semester,Winter,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
11249,1973,5,May,Unknown,1970s,1st Semester,Unknown,2nd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11250,1973,11,November,10,1970s,2nd Semester,Fall,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
11251,1973,8,August,4,1970s,2nd Semester,Summer,3rd Quarter,7,Saturday,Unknown,Unknown,Unknown
11252,1974,2,February,10,1970s,1st Semester,Winter,1st Quarter,1,Sunday,Unknown,Unknown,Unknown
11253,1975,5,May,6,1970s,1st Semester,Spring,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
11254,1975,3,March,5,1970s,1st Semester,Winter,2nd Quarter,4,Wednesday,Unknown,Unknown,Unknown
11255,1975,8,August,24,1970s,2nd Semester,Summer,3rd Quarter,1,Sunday,Unknown,Unknown,Unknown
11256,1975,12,December,24,1970s,2nd Semester,Fall,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
11257,1976,7,July,31,1970s,2nd Semester,Summer,3rd Quarter,7,Saturday,Unknown,Unknown,Unknown
11258,1977,4,April,Unknown,1970s,1st Semester,Unknown,2nd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11259,1977,10,October,18,1970s,2nd Semester,Summer,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
11260,1977,1,January,20,1970s,1st Semester,Winter,1st Quarter,5,Thursday,Unknown,Unknown,Unknown
11261,1977,1,January,10,1970s,1st Semester,Winter,1st Quarter,2,Monday,Unknown,Unknown,Unknown
11262,1978,12,December,Unknown,1970s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11263,1978,7,July,28,1970s,2nd Semester,Summer,3rd Quarter,6,Friday,Unknown,Unknown,Unknown
11264,1978,8,August,23,1970s,2nd Semester,Summer,3rd Quarter,4,Wednesday,Unknown,Unknown,Unknown
11265,1978,9,September,22,1970s,2nd Semester,Summer,4th Quarter,6,Friday,Unknown,Unknown,Unknown
11266,1978,6,June,2,1970s,2nd Semester,Spring,3rd Quarter,6,Friday,Unknown,Unknown,Unknown
11267,1979,10,October,9,1970s,2nd Semester,Summer,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
11268,1979,12,December,12,1970s,2nd Semester,Fall,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
11269,1979,12,December,Unknown,1970s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11270,1979,9,September,3,1970s,2nd Semester,Summer,4th Quarter,2,Monday,Unknown,Unknown,Unknown
11271,1979,4,April,15,1970s,1st Semester,Spring,2nd Quarter,1,Sunday,Unknown,Unknown,Unknown
11272,1979,5,May,Unknown,1970s,1st Semester,Unknown,2nd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11273,1979,3,March,Unknown,1970s,1st Semester,Unknown,2nd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11274,1979,2,February,Unknown,1970s,1st Semester,Unknown,1st Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11275,1979,5,May,2,1970s,1st Semester,Spring,2nd Quarter,4,Wednesday,Unknown,Unknown,Unknown
11276,1979,8,August,17,1970s,2nd Semester,Summer,3rd Quarter,6,Friday,Unknown,Unknown,Unknown
11277,1979,Unknown,Unknown,Unknown,1970s,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11278,1979,1,January,Unknown,1970s,1st Semester,Unknown,1st Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11279,1979,4,April,Unknown,1970s,1st Semester,Unknown,2nd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11280,1979,10,October,24,1970s,2nd Semester,Fall,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
11281,1979,7,July,9,1970s,2nd Semester,Spring,3rd Quarter,2,Monday,Unknown,Unknown,Unknown
11282,1979,8,August,25,1970s,2nd Semester,Summer,3rd Quarter,7,Saturday,Unknown,Unknown,Unknown
11283,1982,Unknown,Unknown,Unknown,1980s,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11284,1979,11,November,23,1970s,2nd Semester,Fall,4th Quarter,6,Friday,Unknown,Unknown,Unknown
11285,1979,11,November,20,1970s,2nd Semester,Fall,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
11286,1979,9,September,6,1970s,2nd Semester,Summer,4th Quarter,5,Thursday,Unknown,Unknown,Unknown
11287,1979,8,August,Unknown,1970s,2nd Semester,Unknown,3rd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11288,1979,4,April,27,1970s,1st Semester,Spring,2nd Quarter,6,Friday,Unknown,Unknown,Unknown
11289,1979,5,May,6,1970s,1st Semester,Spring,2nd Quarter,1,Sunday,Unknown,Unknown,Unknown
11290,1979,10,October,Unknown,1970s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11291,1979,8,August,2,1970s,2nd Semester,Summer,3rd Quarter,5,Thursday,Unknown,Unknown,Unknown
11292,1979,3,March,27,1970s,1st Semester,Spring,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
11293,1979,10,October,16,1970s,2nd Semester,Summer,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
11294,1979,6,June,11,1970s,2nd Semester,Spring,3rd Quarter,2,Monday,Unknown,Unknown,Unknown
11295,1979,7,July,28,1970s,2nd Semester,Summer,3rd Quarter,7,Saturday,Unknown,Unknown,Unknown
11296,1979,9,September,23,1970s,2nd Semester,Summer,4th Quarter,1,Sunday,Unknown,Unknown,Unknown
11297,1983,Unknown,Unknown,Unknown,1980s,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11298,1980,10,October,10,1980s,2nd Semester,Summer,4th Quarter,6,Friday,Unknown,Unknown,Unknown
11299,1985,Unknown,Unknown,Unknown,1980s,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11300,1980,3,March,Unknown,1980s,1st Semester,Unknown,2nd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11301,1980,3,March,15,1980s,1st Semester,Winter,2nd Quarter,7,Saturday,Unknown,Unknown,Unknown
11302,1980,5,May,1,1980s,1st Semester,Spring,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
11303,1980,10,October,13,1980s,2nd Semester,Summer,4th Quarter,2,Monday,Unknown,Unknown,Unknown
11304,1980,1,January,1,1980s,1st Semester,Winter,1st Quarter,3,Tuesday,Unknown,Unknown,Unknown
11305,1980,4,April,Unknown,1980s,1st Semester,Unknown,2nd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11306,1980,8,August,Unknown,1980s,2nd Semester,Unknown,3rd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11307,1980,6,June,25,1980s,2nd Semester,Spring,3rd Quarter,4,Wednesday,Unknown,Unknown,Unknown
11308,1980,1,January,Unknown,1980s,1st Semester,Unknown,1st Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11309,1980,2,February,Unknown,1980s,1st Semester,Unknown,1st Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11310,1980,8,August,11,1980s,2nd Semester,Summer,3rd Quarter,2,Monday,Unknown,Unknown,Unknown
11311,1980,6,June,Unknown,1980s,2nd Semester,Unknown,3rd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11312,1980,9,September,2,1980s,2nd Semester,Summer,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
11313,1980,7,July,24,1980s,2nd Semester,Summer,3rd Quarter,5,Thursday,Unknown,Unknown,Unknown
11314,1980,7,July,Unknown,1980s,2nd Semester,Unknown,3rd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11315,1980,10,October,Unknown,1980s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11316,1980,12,December,14,1980s,2nd Semester,Fall,4th Quarter,1,Sunday,Unknown,Unknown,Unknown
11317,1980,8,August,4,1980s,2nd Semester,Summer,3rd Quarter,2,Monday,Unknown,Unknown,Unknown
11318,1980,12,December,24,1980s,2nd Semester,Fall,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
11319,1980,8,August,18,1980s,2nd Semester,Summer,3rd Quarter,2,Monday,Unknown,Unknown,Unknown
11320,1980,5,May,12,1980s,1st Semester,Spring,2nd Quarter,2,Monday,Unknown,Unknown,Unknown
11321,1980,3,March,24,1980s,1st Semester,Spring,2nd Quarter,2,Monday,Unknown,Unknown,Unknown
11322,1980,9,September,21,1980s,2nd Semester,Summer,4th Quarter,1,Sunday,Unknown,Unknown,Unknown
11323,1980,7,July,12,1980s,2nd Semester,Spring,3rd Quarter,7,Saturday,Unknown,Unknown,Unknown
11324,1980,8,August,7,1980s,2nd Semester,Summer,3rd Quarter,5,Thursday,Unknown,Unknown,Unknown
11325,1980,7,July,18,1980s,2nd Semester,Spring,3rd Quarter,6,Friday,Unknown,Unknown,Unknown
11326,1981,10,October,18,1980s,2nd Semester,Summer,4th Quarter,1,Sunday,Unknown,Unknown,Unknown
11327,1981,3,March,10,1980s,1st Semester,Winter,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
11328,1981,7,July,28,1980s,2nd Semester,Summer,3rd Quarter,3,Tuesday,Unknown,Unknown,Unknown
11329,1981,Unknown,Unknown,Unknown,1980s,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11330,1981,1,January,Unknown,1980s,1st Semester,Unknown,1st Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11331,1981,7,July,19,1980s,2nd Semester,Spring,3rd Quarter,1,Sunday,Unknown,Unknown,Unknown
11332,1981,1,January,1,1980s,1st Semester,Winter,1st Quarter,5,Thursday,Unknown,Unknown,Unknown
11333,1981,12,December,Unknown,1980s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11334,1981,4,April,15,1980s,1st Semester,Spring,2nd Quarter,4,Wednesday,Unknown,Unknown,Unknown
11335,1981,12,December,11,1980s,2nd Semester,Fall,4th Quarter,6,Friday,Unknown,Unknown,Unknown
11336,1981,3,March,6,1980s,1st Semester,Winter,2nd Quarter,6,Friday,Unknown,Unknown,Unknown
11337,1981,11,November,10,1980s,2nd Semester,Fall,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
11338,1981,4,April,Unknown,1980s,1st Semester,Unknown,2nd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11339,1981,12,December,2,1980s,2nd Semester,Fall,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
11340,1987,Unknown,Unknown,Unknown,1980s,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
11341,1981,11,November,18,1980s,2nd Semester,Fall,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
11342,1981,1,January,24,1980s,1st Semester,Winter,1st Quarter,7,Saturday,Unknown,Unknown,Unknown
11343,1981,9,September,12,1980s,2nd Semester,Summer,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
11344,1981,5,May,9,1980s,1st Semester,Spring,2nd Quarter,7,Saturday,Unknown,Unknown,Unknown
11345,1981,7,July,14,1980s,2nd Semester,Spring,3rd Quarter,3,Tuesday,Unknown,Unknown,Unknown
11346,1981,8,August,Unknown,1980s,2nd Semester,Unknown,3rd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11347,1981,10,October,Unknown,1980s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11348,1981,10,October,4,1980s,2nd Semester,Summer,4th Quarter,1,Sunday,Unknown,Unknown,Unknown
11349,1981,2,February,21,1980s,1st Semester,Winter,1st Quarter,7,Saturday,Unknown,Unknown,Unknown
11350,1981,8,August,17,1980s,2nd Semester,Summer,3rd Quarter,2,Monday,Unknown,Unknown,Unknown
11351,1981,3,March,18,1980s,1st Semester,Winter,2nd Quarter,4,Wednesday,Unknown,Unknown,Unknown
11352,1981,11,November,25,1980s,2nd Semester,Fall,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
11353,1981,5,May,Unknown,1980s,1st Semester,Unknown,2nd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11354,1981,9,September,4,1980s,2nd Semester,Summer,4th Quarter,6,Friday,Unknown,Unknown,Unknown
11355,1981,1,January,15,1980s,1st Semester,Winter,1st Quarter,5,Thursday,Unknown,Unknown,Unknown
11356,1981,12,December,20,1980s,2nd Semester,Fall,4th Quarter,1,Sunday,Unknown,Unknown,Unknown
11357,1981,9,September,21,1980s,2nd Semester,Summer,4th Quarter,2,Monday,Unknown,Unknown,Unknown
11358,1981,9,September,Unknown,1980s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11359,1981,2,February,24,1980s,1st Semester,Winter,1st Quarter,3,Tuesday,Unknown,Unknown,Unknown
11360,1982,12,December,16,1980s,2nd Semester,Fall,4th Quarter,5,Thursday,Unknown,Unknown,Unknown
11361,1982,11,November,16,1980s,2nd Semester,Fall,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
11362,1982,12,December,Unknown,1980s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11363,1982,11,November,15,1980s,2nd Semester,Fall,4th Quarter,2,Monday,Unknown,Unknown,Unknown
11364,1982,12,December,15,1980s,2nd Semester,Fall,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
11365,1982,4,April,Unknown,1980s,1st Semester,Unknown,2nd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11366,1982,5,May,18,1980s,1st Semester,Spring,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
11367,1982,2,February,Unknown,1980s,1st Semester,Unknown,1st Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11368,1982,6,June,3,1980s,2nd Semester,Spring,3rd Quarter,5,Thursday,Unknown,Unknown,Unknown
11369,1982,9,September,Unknown,1980s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11370,1982,9,September,7,1980s,2nd Semester,Summer,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
11371,1982,3,March,Unknown,1980s,1st Semester,Unknown,2nd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11372,1982,6,June,Unknown,1980s,2nd Semester,Unknown,3rd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11373,1982,1,January,19,1980s,1st Semester,Winter,1st Quarter,3,Tuesday,Unknown,Unknown,Unknown
11374,1982,7,July,Unknown,1980s,2nd Semester,Unknown,3rd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11375,1982,6,June,22,1980s,2nd Semester,Spring,3rd Quarter,3,Tuesday,Unknown,Unknown,Unknown
11376,1982,6,June,16,1980s,2nd Semester,Spring,3rd Quarter,4,Wednesday,Unknown,Unknown,Unknown
11377,1982,5,May,12,1980s,1st Semester,Spring,2nd Quarter,4,Wednesday,Unknown,Unknown,Unknown
11378,1982,8,August,Unknown,1980s,2nd Semester,Unknown,3rd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11379,1982,1,January,Unknown,1980s,1st Semester,Unknown,1st Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11380,1982,1,January,4,1980s,1st Semester,Winter,1st Quarter,2,Monday,Unknown,Unknown,Unknown
11381,1982,9,September,29,1980s,2nd Semester,Summer,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
11382,1982,1,January,15,1980s,1st Semester,Winter,1st Quarter,6,Friday,Unknown,Unknown,Unknown
11383,1982,11,November,10,1980s,2nd Semester,Fall,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
11384,1983,7,July,Unknown,1980s,2nd Semester,Unknown,3rd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11385,1982,10,October,19,1980s,2nd Semester,Summer,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
11386,1982,11,November,Unknown,1980s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11387,1982,3,March,15,1980s,1st Semester,Winter,2nd Quarter,2,Monday,Unknown,Unknown,Unknown
11388,1982,12,December,5,1980s,2nd Semester,Fall,4th Quarter,1,Sunday,Unknown,Unknown,Unknown
11389,1982,8,August,24,1980s,2nd Semester,Summer,3rd Quarter,3,Tuesday,Unknown,Unknown,Unknown
11390,1982,11,November,9,1980s,2nd Semester,Fall,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
11391,1982,9,September,20,1980s,2nd Semester,Summer,4th Quarter,2,Monday,Unknown,Unknown,Unknown
11392,1982,5,May,28,1980s,1st Semester,Spring,2nd Quarter,6,Friday,Unknown,Unknown,Unknown
11393,1982,8,August,15,1980s,2nd Semester,Summer,3rd Quarter,1,Sunday,Unknown,Unknown,Unknown
11394,1982,4,April,27,1980s,1st Semester,Spring,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
11395,1984,11,November,Unknown,1980s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11396,1983,7,July,3,1980s,2nd Semester,Spring,3rd Quarter,1,Sunday,Unknown,Unknown,Unknown
11397,1983,10,October,4,1980s,2nd Semester,Summer,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
11398,1983,12,December,31,1980s,2nd Semester,Fall,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
11399,1983,5,May,Unknown,1980s,1st Semester,Unknown,2nd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11400,1983,10,October,Unknown,1980s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11401,1983,2,February,16,1980s,1st Semester,Winter,1st Quarter,4,Wednesday,Unknown,Unknown,Unknown
11402,1983,9,September,22,1980s,2nd Semester,Summer,4th Quarter,5,Thursday,Unknown,Unknown,Unknown
11403,1983,11,November,8,1980s,2nd Semester,Fall,4th Quarter,3,Tuesday,Unknown,Unknown,Unknown
11404,1983,4,April,26,1980s,1st Semester,Spring,2nd Quarter,3,Tuesday,Unknown,Unknown,Unknown
11405,1983,3,March,21,1980s,1st Semester,Spring,2nd Quarter,2,Monday,Unknown,Unknown,Unknown
11406,1983,10,October,15,1980s,2nd Semester,Summer,4th Quarter,7,Saturday,Unknown,Unknown,Unknown
11407,1983,11,November,13,1980s,2nd Semester,Fall,4th Quarter,1,Sunday,Unknown,Unknown,Unknown
11408,1983,11,November,Unknown,1980s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11409,1983,4,April,Unknown,1980s,1st Semester,Unknown,2nd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11410,1983,9,September,Unknown,1980s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11411,1983,8,August,Unknown,1980s,2nd Semester,Unknown,3rd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11412,1983,3,March,17,1980s,1st Semester,Winter,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
11413,1983,12,December,Unknown,1980s,2nd Semester,Unknown,4th Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11414,1983,1,January,Unknown,1980s,1st Semester,Unknown,1st Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11415,1983,12,December,7,1980s,2nd Semester,Fall,4th Quarter,4,Wednesday,Unknown,Unknown,Unknown
11416,1983,1,January,15,1980s,1st Semester,Winter,1st Quarter,7,Saturday,Unknown,Unknown,Unknown
11417,1983,5,May,16,1980s,1st Semester,Spring,2nd Quarter,2,Monday,Unknown,Unknown,Unknown
11418,1983,4,April,14,1980s,1st Semester,Spring,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
11419,1983,11,November,7,1980s,2nd Semester,Fall,4th Quarter,2,Monday,Unknown,Unknown,Unknown
11420,1983,3,March,7,1980s,1st Semester,Winter,2nd Quarter,2,Monday,Unknown,Unknown,Unknown
11421,1983,6,June,Unknown,1980s,2nd Semester,Unknown,3rd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11422,1983,3,March,Unknown,1980s,1st Semester,Unknown,2nd Quarter,Unknown,Unknown,Unknown,Unknown,Unknown
11423,1983,9,September,2,1980s,2nd Semester,Summer,4th Quarter,6,Friday,Unknown,Unknown,Unknown
11424,1983,11,November,3,1980s,2nd Semester,Fall,4th Quarter,5,Thursday,Unknown,Unknown,Unknown
11425,1983,6,June,17,1980s,2nd Semester,Spring,3rd Quarter,6,Friday,Unknown,Unknown,Unknown
11426,1983,3,March,31,1980s,1st Semester,Spring,2nd Quarter,5,Thursday,Unknown,Unknown,Unknown
